Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),distance,order_making(min),delivery_time(min)
18.554382,73.798206,18.584382,73.828206,22:50:00,23:05:00,19-03-2022,Sandstorms,Low,Buffet,motorcycle,0,Metropolitian,11,4.58857790572759,15,0
13.02978,80.208812,13.11978,80.298812,17:20:00,17:25:00,02-03-2022,Sandstorms,Medium,Meal,scooter,0,Metropolitian,15,13.943064995438718,5,10
22.552996,88.35231,22.662996,88.46231,22:15:00,22:25:00,12-02-2022,Sandstorms,Low,Meal,motorcycle,1,Urban,29,16.62208614857935,10,19
27.16185,78.040165,27.17185,78.050165,08:45:00,09:00:00,15-02-2022,Cloudy,Low,Drinks,motorcycle,0,Metropolitian,10,1.4866201595999526,15,0
12.297954,76.665169,12.407954,76.775169,21:25:00,21:30:00,10-03-2022,Sandstorms,Jam,Snack,scooter,1,Metropolitian,29,17.064688525146916,5,24
23.374878,85.335739,23.434878,85.395739,21:35:00,21:50:00,17-03-2022,Cloudy,Jam,Meal,motorcycle,1,Urban,34,9.042547607822383,15,19
22.514688,88.393294,22.584688,88.463294,20:00:00,20:15:00,18-02-2022,Fog,Jam,Meal,scooter,1,Metropolitian,38,10.57971182630296,15,23
26.766536,75.837333,26.776536,75.847333,10:10:00,10:15:00,01-04-2022,Cloudy,Low,Meal,motorcycle,1,Metropolitian,18,1.4888875145065654,5,13
22.526461,88.364453,22.586461,88.424453,18:10:00,18:25:00,11-02-2022,Sandstorms,Medium,Meal,motorcycle,1,Urban,26,9.068123622922432,15,11
30.899584,75.809346,30.949584,75.859346,17:35:00,17:45:00,11-02-2022,Fog,Medium,Meal,scooter,1,Urban,16,7.319009475940082,10,6
19.1093,72.825451,19.2393,72.955451,23:30:00,23:45:00,06-03-2022,Cloudy,Low,Snack,scooter,0,Metropolitian,31,19.8506301435878,15,16
18.516216,73.842527,18.546216,73.872527,20:00:00,20:10:00,30-03-2022,Sandstorms,Jam,Meal,scooter,1,Metropolitian,13,4.589053886940537,10,3
11.024839,77.007003,11.104839,77.087003,20:45:00,20:50:00,06-03-2022,Windy,Jam,Drinks,motorcycle,1,Urban,23,12.438457015456049,5,18
11.003681,76.975525,11.113681,77.085525,20:15:00,20:30:00,10-03-2022,Sunny,Jam,Meal,scooter,0,Metropolitian,33,17.103050518544617,15,18
22.547186,88.35068,22.557186,88.36068,11:45:00,12:00:00,11-02-2022,Sandstorms,High,Snack,scooter,1,Metropolitian,27,1.5113751248532674,15,12
17.483216,78.552111,17.513216,78.582111,23:30:00,23:40:00,05-04-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,21,4.601596715849004,10,11
26.911378,75.789034,27.041378,75.919034,23:40:00,23:50:00,20-03-2022,Fog,Low,Meal,motorcycle,2,Metropolitian,42,19.34030338574658,10,32
18.927584,72.832585,18.977584,72.882585,23:10:00,23:25:00,30-03-2022,Cloudy,Low,Drinks,motorcycle,1,Metropolitian,24,7.639582602449248,15,9
18.927584,72.832585,19.057584,72.962585,17:50:00,18:05:00,20-03-2022,Cloudy,Medium,Drinks,electric_scooter,2,Metropolitian,34,19.86070600080885,15,19
22.744648,75.894377,22.804648,75.954377,22:40:00,22:45:00,26-03-2022,Sunny,Low,Snack,motorcycle,1,Metropolitian,18,9.061623571512106,5,13
12.933298,77.614293,13.003298,77.684293,18:30:00,18:45:00,16-03-2022,Sandstorms,Medium,Buffet,electric_scooter,1,Metropolitian,18,10.846831391713856,15,3
19.22384,72.841347,19.28384,72.901347,18:25:00,18:30:00,24-03-2022,Fog,Medium,Drinks,scooter,1,Urban,13,9.159782233301415,5,8
13.027018,80.254791,13.037018,80.264791,09:00:00,09:10:00,26-03-2022,Windy,Low,Snack,scooter,0,Metropolitian,19,1.5493574837899744,10,9
12.337978,76.616792,12.387978,76.666792,21:50:00,21:55:00,15-03-2022,Cloudy,Jam,Drinks,motorcycle,0,Metropolitian,29,7.756534847701198,5,24
30.372202,78.077151,30.482202,78.187151,21:15:00,21:20:00,18-02-2022,Sandstorms,Jam,Drinks,motorcycle,1,Urban,16,16.136430443111976,5,11
13.086438,80.220672,13.166438,80.300672,21:20:00,21:30:00,23-03-2022,Stormy,Jam,Buffet,electric_scooter,0,Metropolitian,28,12.392594903406293,10,18
26.913726,75.75282,27.003726,75.842821,20:35:00,20:40:00,14-03-2022,Cloudy,Jam,Meal,scooter,1,Urban,37,13.390419540255465,5,32
12.972532,77.608179,13.102532,77.738179,22:20:00,22:25:00,10-03-2022,Windy,Low,Meal,motorcycle,0,Metropolitian,22,20.141430602265977,5,17
22.74806,75.8934,22.82806,75.9734,20:00:00,20:10:00,27-03-2022,Sandstorms,Jam,Buffet,motorcycle,2,Urban,39,12.08162934703439,10,29
18.56245,73.916619,18.65245,74.006619,21:45:00,21:55:00,14-03-2022,Sandstorms,Jam,Snack,electric_scooter,0,Metropolitian,31,13.764305929575334,10,21
12.975377,77.696664,13.085377,77.806664,19:35:00,19:45:00,14-03-2022,Fog,Jam,Drinks,motorcycle,0,Semi-Urban,53,17.042984733537462,10,43
13.026279,80.174568,13.046279,80.194568,11:25:00,11:35:00,21-03-2022,Cloudy,High,Drinks,motorcycle,1,Metropolitian,34,3.098689497995528,10,24
13.081878,80.248519,13.141878,80.308519,22:45:00,22:50:00,24-03-2022,Sunny,Low,Buffet,scooter,0,Urban,15,9.294709019107804,5,10
30.328174,78.049117,30.378174,78.099117,20:00:00,20:10:00,17-02-2022,Sunny,Jam,Snack,electric_scooter,0,Urban,19,7.337067691317373,10,9
11.022169,76.999594,11.092169,77.069594,19:00:00,19:05:00,02-04-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,47,10.883786966709636,5,42
30.893384,75.821202,30.943384,75.871202,23:45:00,23:55:00,13-02-2022,Fog,Low,Meal,motorcycle,1,Metropolitian,25,7.319206718425193,10,15
21.149834,72.778666,21.159834,72.788666,11:00:00,11:15:00,05-03-2022,Fog,Low,Meal,motorcycle,1,Metropolitian,17,1.5180971067313231,15,2
26.914142,75.805704,27.024142,75.915704,17:10:00,17:25:00,10-03-2022,Fog,Medium,Meal,motorcycle,1,Metropolitian,41,16.365329549035206,15,26
17.410371,78.437225,17.480371,78.507225,19:55:00,20:10:00,27-03-2022,Fog,Jam,Snack,motorcycle,1,Metropolitian,41,10.73851444225037,15,26
12.3085,76.665808,12.3285,76.685808,09:45:00,09:55:00,17-03-2022,Fog,Low,Buffet,motorcycle,1,Urban,18,3.1028662034398127,10,8
10.994136,76.963303,11.034136,77.003303,15:20:00,15:35:00,19-03-2022,Fog,Medium,Buffet,scooter,1,Metropolitian,19,6.219745115417305,15,4
18.51421,73.838429,18.54421,73.868429,23:45:00,00:00:00,26-03-2022,Stormy,Low,Buffet,scooter,0,Urban,14,4.589078879821043,15,0
19.065838,72.832658,19.085838,72.852658,10:35:00,10:40:00,09-03-2022,Cloudy,Low,Snack,motorcycle,1,Metropolitian,25,3.0547851251155587,5,20
11.010375,76.95295,11.040375,76.98295,19:30:00,19:35:00,26-03-2022,Fog,Jam,Snack,scooter,0,Metropolitian,34,4.664723158589911,5,29
23.416792,85.316842,23.466792,85.366842,22:30:00,22:45:00,15-03-2022,Fog,Low,Snack,scooter,1,Metropolitian,15,7.534513856473747,15,0
12.326356,76.619103,12.456356,76.749103,21:55:00,22:05:00,06-04-2022,Windy,Jam,Snack,scooter,0,Metropolitian,32,20.16593954205366,10,22
19.888716,75.321461,19.968716,75.401461,19:30:00,19:45:00,12-02-2022,Fog,Jam,Meal,motorcycle,1,Metropolitian,30,12.18946358784364,15,15
26.849596,75.800512,26.989596,75.940512,17:55:00,18:00:00,06-03-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,48,20.8325750761678,5,43
17.410371,78.437225,17.480371,78.507225,20:15:00,20:20:00,20-03-2022,Stormy,Jam,Snack,scooter,0,Metropolitian,27,10.73851444225037,5,22
12.906229,77.596791,13.036229,77.726791,21:00:00,21:10:00,27-03-2022,Windy,Jam,Meal,motorcycle,0,Metropolitian,35,20.144000349550183,10,25
22.311358,73.164798,22.331358,73.184798,08:55:00,09:05:00,03-03-2022,Sunny,Low,Meal,scooter,1,Metropolitian,15,3.025022500187704,10,5
22.75004,75.902847,22.79004,75.942847,12:50:00,12:55:00,01-03-2022,Sandstorms,High,Buffet,scooter,1,Metropolitian,33,6.0411743878610205,5,28
13.086438,80.220672,13.116438,80.250672,17:20:00,17:35:00,28-03-2022,Stormy,Medium,Snack,motorcycle,0,Urban,27,4.647448680585023,15,12
26.905287,75.794592,27.015287,75.904592,22:25:00,22:40:00,14-03-2022,Sunny,Low,Snack,scooter,1,Urban,43,16.365888153130857,15,28
23.333017,85.3172,23.393017,85.3772,18:50:00,19:05:00,30-03-2022,Sunny,Medium,Snack,scooter,1,Metropolitian,12,9.043828433563103,15,0
13.029198,77.570997,13.099198,77.640997,20:10:00,20:25:00,10-03-2022,Sandstorms,Jam,Drinks,motorcycle,0,Metropolitian,23,10.844828262382942,15,8
22.551084,88.354127,22.641084,88.444127,19:40:00,19:55:00,16-02-2022,Windy,Jam,Snack,motorcycle,1,Metropolitian,28,13.600420220046198,15,13
11.008638,76.984311,11.138638,77.114311,21:10:00,21:25:00,12-03-2022,Cloudy,Jam,Buffet,electric_scooter,1,Metropolitian,39,20.21219913984376,15,24
12.972161,77.596014,13.022161,77.646014,23:30:00,23:45:00,01-03-2022,Cloudy,Low,Meal,motorcycle,1,Metropolitian,15,7.747307276930582,15,0
19.874103,75.368419,19.894103,75.388419,11:55:00,12:00:00,11-02-2022,Stormy,High,Drinks,electric_scooter,1,Metropolitian,28,3.04776135552811,5,23
22.74806,75.8934,22.75806,75.9034,09:25:00,09:30:00,01-03-2022,Sandstorms,Low,Snack,scooter,0,Metropolitian,19,1.5103782350762562,5,14
21.160522,72.771477,21.240522,72.851477,20:20:00,20:25:00,08-03-2022,Sunny,Jam,Buffet,scooter,1,Urban,18,12.143065450791864,5,13
21.175975,72.795503,21.205975,72.825503,22:40:00,22:55:00,09-03-2022,Windy,Low,Buffet,electric_scooter,0,Metropolitian,19,4.553783927401381,15,4
12.334022,76.618203,12.414022,76.698203,18:25:00,18:30:00,20-03-2022,Stormy,Medium,Drinks,motorcycle,1,Urban,40,12.410204358275571,5,35
13.054347,80.257221,13.094347,80.297221,15:10:00,15:15:00,09-03-2022,Windy,Medium,Snack,scooter,1,Metropolitian,28,6.196923263958364,5,23
11.022298,76.998349,11.072298,77.048349,21:55:00,22:05:00,15-03-2022,Windy,Jam,Meal,scooter,1,Metropolitian,31,7.774259486970199,10,21
12.906229,77.596791,12.976229,77.666791,23:30:00,23:45:00,12-03-2022,Stormy,Low,Snack,motorcycle,0,Metropolitian,21,10.84739424499801,15,6
19.207222,72.972281,19.237222,73.002281,19:20:00,19:25:00,07-03-2022,Cloudy,Jam,Drinks,electric_scooter,1,Metropolitian,30,4.580298758903578,5,25
21.185047,72.80859,21.195047,72.81859,11:50:00,12:05:00,05-04-2022,Stormy,High,Drinks,scooter,1,Metropolitian,25,1.5179323327587648,15,10
12.352058,76.60665,12.462058,76.71665,20:25:00,20:40:00,18-03-2022,Sandstorms,Jam,Buffet,motorcycle,1,Metropolitian,33,17.062995952155894,15,18
26.902908,75.792934,26.932908,75.822934,21:35:00,21:45:00,24-03-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,14,4.464153158899913,10,4
11.021278,76.995017,11.081278,77.055017,17:55:00,18:05:00,01-04-2022,Windy,Medium,Drinks,scooter,1,Metropolitian,26,9.329050456698118,10,16
17.411028,78.329645,17.501028,78.419645,22:50:00,22:55:00,31-03-2022,Sunny,Low,Snack,electric_scooter,1,Metropolitian,28,13.80628401381214,5,23
30.893244,75.821817,30.923244,75.851817,17:45:00,18:00:00,13-02-2022,Sandstorms,Medium,Buffet,motorcycle,1,Urban,34,4.391717634935817,15,19
12.323978,76.627961,12.393978,76.697961,21:35:00,21:40:00,27-03-2022,Sunny,Jam,Drinks,scooter,1,Metropolitian,22,10.859228110858322,5,17
22.753839,75.897429,22.813838,75.957429,22:00:00,22:15:00,05-03-2022,Sandstorms,Jam,Snack,motorcycle,0,Urban,20,9.061267391834598,15,5
12.299524,76.64262,12.359524,76.70262,19:15:00,19:20:00,13-03-2022,Sandstorms,Jam,Buffet,motorcycle,0,Urban,26,9.308411100114,5,21
26.956431,75.776649,27.066431,75.886649,17:55:00,18:00:00,27-03-2022,Cloudy,Medium,Meal,motorcycle,1,Urban,39,16.362659803036674,5,34
26.913987,75.752891,26.953987,75.792891,16:55:00,17:05:00,09-03-2022,Sunny,Medium,Snack,scooter,0,Urban,18,5.951835744237022,10,8
23.374989,85.335486,23.444989,85.405486,17:50:00,17:55:00,29-03-2022,Sunny,Medium,Meal,motorcycle,0,Urban,15,10.549456138286754,5,10
11.001753,76.986241,11.031753,77.016241,19:45:00,20:00:00,01-04-2022,Sunny,Jam,Meal,motorcycle,0,Metropolitian,54,4.664788911693181,15,39
11.006686,76.951736,11.076686,77.021736,19:00:00,19:05:00,08-03-2022,Stormy,Medium,Snack,motorcycle,0,Metropolitian,32,10.884063165644438,5,27
18.56245,73.916619,18.60245,73.956619,12:40:00,12:55:00,15-03-2022,Cloudy,High,Drinks,scooter,0,Metropolitian,25,6.117886264150339,15,10
30.366322,78.070453,30.426322,78.130453,22:15:00,22:30:00,11-02-2022,Windy,Low,Buffet,motorcycle,1,Urban,26,8.802855036743114,15,11
18.539299,73.897902,18.559299,73.917902,08:40:00,08:50:00,03-03-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,31,3.059218998881136,10,21
18.563934,73.915367,18.583935,73.935367,09:25:00,09:30:00,01-04-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,16,3.059094162826021,5,11
12.972793,80.249982,12.992793,80.269982,11:35:00,11:45:00,03-04-2022,Sunny,High,Meal,motorcycle,1,Metropolitian,21,3.099008540165536,10,11
12.323994,76.626167,12.333994,76.636167,09:50:00,10:05:00,01-03-2022,Windy,Low,Buffet,motorcycle,0,Metropolitian,13,1.5514033908345948,15,0
11.008638,76.984311,11.048638,77.024311,12:20:00,12:25:00,07-03-2022,Windy,High,Meal,motorcycle,1,Metropolitian,33,6.219597650999593,5,28
22.651847,75.881991,22.761847,75.991991,17:50:00,17:55:00,23-03-2022,Cloudy,Medium,Meal,scooter,1,Metropolitian,40,16.616688840626562,5,35
19.875337,75.316722,19.925337,75.366722,20:00:00,20:10:00,13-02-2022,Windy,Jam,Snack,motorcycle,1,Metropolitian,34,7.619043870301817,10,24
19.874103,75.368419,19.924103,75.418419,17:55:00,18:00:00,11-02-2022,Sandstorms,Medium,Snack,scooter,0,Metropolitian,22,7.6190711968635965,5,17
12.323994,76.626167,12.373994,76.676167,22:15:00,22:30:00,13-03-2022,Fog,Low,Drinks,motorcycle,0,Metropolitian,19,7.756733327341512,15,4
18.55144,73.804855,18.62144,73.874855,17:55:00,18:00:00,25-03-2022,Cloudy,Medium,Meal,electric_scooter,2,Urban,40,10.706184356730288,5,35
22.74806,75.8934,22.77806,75.9234,21:15:00,21:25:00,15-03-2022,Stormy,Jam,Buffet,motorcycle,1,Metropolitian,19,4.530985191304095,10,9
22.725835,75.887648,22.835835,75.997648,20:50:00,20:55:00,12-03-2022,Windy,Jam,Meal,motorcycle,1,Metropolitian,29,16.612635818204165,5,24
17.431668,78.408321,17.521668,78.498321,22:50:00,23:05:00,02-04-2022,Sunny,Low,Buffet,scooter,0,Urban,36,13.80555316712384,15,21
22.727021,75.884167,22.857021,76.014167,19:55:00,20:05:00,18-03-2022,Stormy,Jam,Meal,electric_scooter,1,Metropolitian,23,19.632388800581232,10,13
23.39925,85.390464,23.48925,85.480464,22:00:00,22:15:00,16-03-2022,Sandstorms,Jam,Buffet,scooter,1,Urban,25,13.562011132719295,15,10
18.539299,73.897902,18.619299,73.977902,23:40:00,23:55:00,18-03-2022,Sandstorms,Low,Drinks,electric_scooter,0,Urban,13,12.235876974099275,15,0
26.492106,80.327797,26.542106,80.377797,18:00:00,18:05:00,13-02-2022,Cloudy,Medium,Drinks,motorcycle,0,Metropolitian,21,7.451663756273231,5,16
22.725748,75.898497,22.745748,75.918497,09:25:00,09:30:00,05-04-2022,Fog,Low,Buffet,scooter,0,Metropolitian,16,3.020928890673669,5,11
12.299524,76.64262,12.359524,76.70262,23:40:00,23:45:00,19-03-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,24,9.308411100114,5,19
13.022394,80.242439,13.072394,80.292439,17:40:00,17:50:00,05-04-2022,Stormy,Medium,Drinks,motorcycle,1,Metropolitian,25,7.746557479642295,10,15
12.949934,77.699386,13.079934,77.829386,23:30:00,23:45:00,23-03-2022,Windy,Low,Drinks,scooter,0,Metropolitian,14,20.142307855191937,15,0
26.910262,75.783013,27.040262,75.913013,20:55:00,21:00:00,06-04-2022,Windy,Jam,Buffet,electric_scooter,1,Urban,21,19.340386614359552,5,16
18.927584,72.832585,18.957584,72.862585,21:35:00,21:45:00,21-03-2022,Stormy,Jam,Meal,scooter,0,Urban,12,4.583876758825483,10,2
12.934179,77.615797,13.064179,77.745797,22:55:00,23:10:00,06-03-2022,Cloudy,Low,Buffet,scooter,1,Metropolitian,34,20.14291860197556,15,19
22.552672,88.352885,22.642672,88.442885,17:45:00,17:50:00,12-02-2022,Sandstorms,Medium,Meal,motorcycle,0,Metropolitian,27,13.600349442388591,5,22
21.175104,72.804342,21.245104,72.874342,19:45:00,19:50:00,04-04-2022,Cloudy,Jam,Buffet,scooter,1,Metropolitian,38,10.62486812596016,5,33
17.410371,78.437225,17.470371,78.497225,21:35:00,21:50:00,24-03-2022,Cloudy,Jam,Drinks,scooter,1,Urban,25,9.204558934599383,15,10
21.15276,72.778059,21.24276,72.868059,22:30:00,22:35:00,27-03-2022,Fog,Low,Drinks,motorcycle,0,Urban,20,13.661064865061226,5,15
26.914142,75.805704,27.024142,75.915704,23:20:00,23:35:00,27-03-2022,Stormy,Low,Drinks,motorcycle,0,Urban,11,16.365329549035206,15,0
21.160437,72.774209,21.250437,72.864209,22:30:00,22:45:00,27-03-2022,Cloudy,Low,Buffet,motorcycle,0,Metropolitian,24,13.660741162989456,15,9
27.201725,78.007553,27.291725,78.097553,21:35:00,21:40:00,18-02-2022,Sandstorms,Jam,Meal,electric_scooter,1,Metropolitian,41,13.37542829100058,5,36
12.334022,76.618203,12.364022,76.648203,23:40:00,23:50:00,30-03-2022,Sandstorms,Low,Buffet,scooter,1,Urban,11,4.654039812210762,10,1
26.913987,75.752891,27.053987,75.892891,19:25:00,19:30:00,12-03-2022,Sandstorms,Jam,Snack,electric_scooter,0,Metropolitian,30,20.827407215134496,5,25
23.353783,85.326967,23.393783,85.366967,14:50:00,15:00:00,03-04-2022,Fog,High,Meal,scooter,1,Metropolitian,33,6.028999593844145,10,23
12.284747,76.625861,12.414747,76.755861,21:30:00,21:45:00,04-03-2022,Stormy,Jam,Meal,motorcycle,1,Urban,42,20.16747676677057,15,27
26.913726,75.75282,26.943726,75.78282,22:30:00,22:45:00,11-03-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,13,4.463967267078257,15,0
19.1813,72.836191,19.1913,72.846191,08:15:00,08:30:00,11-03-2022,Cloudy,Low,Buffet,motorcycle,1,Metropolitian,26,1.5269203557838733,15,11
12.949934,77.699386,13.039934,77.789386,19:15:00,19:25:00,20-03-2022,Windy,Jam,Drinks,motorcycle,2,Metropolitian,42,13.945212240742842,10,32
22.551084,88.354127,22.591084,88.394127,13:30:00,13:35:00,11-02-2022,Cloudy,High,Meal,motorcycle,1,Metropolitian,25,6.045126563895318,5,20
21.170798,72.790489,21.280798,72.900489,23:45:00,00:00:00,12-03-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,24,16.69541088302565,15,9
26.914142,75.805704,26.964142,75.855704,20:20:00,20:25:00,11-03-2022,Windy,Jam,Drinks,scooter,1,Metropolitian,26,7.439646912705908,5,21
17.430448,78.418213,17.480448,78.468213,21:25:00,21:35:00,01-04-2022,Sandstorms,Jam,Snack,scooter,1,Metropolitian,34,7.670169545372539,10,24
11.021278,76.995017,11.111278,77.085017,23:10:00,23:25:00,20-03-2022,Windy,Low,Buffet,motorcycle,1,Metropolitian,20,13.993230923259892,15,5
26.913987,75.752891,27.023987,75.862891,18:55:00,19:00:00,25-03-2022,Fog,Medium,Drinks,scooter,0,Metropolitian,34,16.365339328227076,5,29
22.725835,75.887648,22.765835,75.927648,15:45:00,15:50:00,21-03-2022,Fog,Medium,Snack,electric_scooter,1,Metropolitian,19,6.041656803068988,5,14
23.333017,85.3172,23.403017,85.3872,18:35:00,18:40:00,12-03-2022,Stormy,Medium,Buffet,motorcycle,1,Metropolitian,30,10.55095467291128,5,25
23.369746,85.33982,23.399746,85.36982,17:25:00,17:40:00,26-03-2022,Cloudy,Medium,Meal,motorcycle,0,Metropolitian,26,4.52158203730614,15,11
12.334022,76.618203,12.354022,76.638203,10:00:00,10:10:00,17-03-2022,Fog,Low,Meal,scooter,1,Metropolitian,12,3.102721585192909,10,2
21.157735,72.768778,21.267735,72.878778,23:50:00,23:55:00,31-03-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,18,16.696084580892986,5,13
22.311358,73.164798,22.441358,73.294798,18:35:00,18:40:00,06-03-2022,Sandstorms,Medium,Buffet,motorcycle,1,Metropolitian,27,19.659135828969667,5,22
12.321214,76.621094,12.341214,76.641094,10:45:00,10:55:00,28-03-2022,Fog,Low,Drinks,scooter,1,Metropolitian,18,3.102794196598742,10,8
19.254567,72.848923,19.274567,72.868923,10:00:00,10:10:00,09-03-2022,Windy,Low,Snack,motorcycle,0,Metropolitian,27,3.053168562719004,10,17
10.006881,76.345397,10.026881,76.365397,09:40:00,09:55:00,13-02-2022,Stormy,Low,Buffet,motorcycle,0,Urban,12,3.1147167205689104,15,0
17.431668,78.408321,17.441668,78.418321,09:00:00,09:05:00,05-03-2022,Cloudy,Low,Snack,motorcycle,1,Metropolitian,29,1.5341077478966478,5,24
21.185047,72.80859,21.225047,72.84859,14:10:00,14:20:00,30-03-2022,Windy,High,Snack,motorcycle,2,Metropolitian,36,6.07144819276444,10,26
13.005801,80.250744,13.065801,80.310744,18:15:00,18:20:00,28-03-2022,Stormy,Medium,Buffet,motorcycle,0,Metropolitian,21,9.29607684465195,5,16
23.184992,77.417227,23.204992,77.437227,11:45:00,11:55:00,13-02-2022,Sandstorms,High,Meal,motorcycle,0,Urban,12,3.016316716778771,10,2
12.323978,76.627961,12.333978,76.637961,09:20:00,09:25:00,26-03-2022,Cloudy,Low,Drinks,scooter,0,Urban,15,1.5514034361583109,5,10
17.431477,78.40035,17.451477,78.42035,08:55:00,09:05:00,03-03-2022,Fog,Low,Buffet,motorcycle,0,Metropolitian,17,3.0681777018799767,10,7
10.994136,76.963303,11.024136,76.993303,17:45:00,17:55:00,26-03-2022,Windy,Medium,Meal,electric_scooter,1,Metropolitian,21,4.664846958990213,10,11
13.027018,80.254791,13.077018,80.304791,18:50:00,19:05:00,09-03-2022,Stormy,Medium,Buffet,motorcycle,1,Metropolitian,27,7.746488320976561,15,12
22.760072,75.892574,22.850072,75.982574,20:20:00,20:25:00,06-03-2022,Stormy,Jam,Meal,motorcycle,1,Urban,29,13.591068802313822,5,24
26.474133,80.3481,26.484133,80.3581,11:25:00,11:35:00,15-02-2022,Windy,High,Meal,motorcycle,1,Metropolitian,38,1.4905475456132908,10,28
17.431668,78.408321,17.481668,78.458321,19:15:00,19:25:00,11-03-2022,Stormy,Jam,Drinks,motorcycle,1,Metropolitian,25,7.6701455587956096,10,15
22.308096,73.167753,22.368096,73.227753,23:55:00,00:05:00,01-03-2022,Windy,Low,Snack,motorcycle,1,Metropolitian,28,9.074574954910457,10,18
26.913483,75.803139,27.043483,75.933139,23:15:00,23:20:00,02-03-2022,Stormy,Low,Meal,scooter,1,Metropolitian,15,19.3401463924332,5,10
12.978453,77.643685,13.108453,77.773685,20:30:00,20:45:00,18-03-2022,Stormy,Jam,Buffet,scooter,1,Urban,20,20.141200508759606,15,5
18.516216,73.842527,18.596216,73.922527,18:50:00,19:05:00,10-03-2022,Fog,Medium,Snack,motorcycle,2,Metropolitian,44,12.236645300484978,15,29
19.178321,72.834715,19.238321,72.894715,19:25:00,19:40:00,01-03-2022,Fog,Jam,Snack,scooter,1,Metropolitian,29,9.16095526779498,15,14
13.02978,80.208812,13.07978,80.258812,21:20:00,21:25:00,26-03-2022,Cloudy,Jam,Meal,scooter,2,Metropolitian,36,7.746447000058103,5,31
